,date,Close,High,Low,changePercent
36,2014-04-14,71.23800344827588,71.54600344827587,70.52872413793104,0.15686666666666668
37,2014-04-15,71.56383103448276,71.8484724137931,70.57907586206895,0.15686666666666668
38,2014-04-16,72.1850655172414,72.44605517241379,71.49443103448274,0.15686666666666668
39,2014-04-17,72.18277586206898,72.7075620689655,71.52249655172412,0.15686666666666668
40,2014-04-21,72.34781379310347,72.63949310344829,71.80409310344828,0.15686666666666668
41,2014-04-22,72.66739310344829,73.09157586206896,72.14647931034484,0.15686666666666668
42,2014-04-23,72.67158620689652,73.1233655172414,72.27051379310345,0.15686666666666668
43,2014-04-24,72.89309655172414,73.37786896551722,72.40989310344827,0.15686666666666668
44,2014-04-25,72.46613103448276,73.04338620689654,72.09775517241378,0.15686666666666668
45,2014-04-28,72.92007586206897,73.50217931034484,72.03165517241378,0.15686666666666668
46,2014-04-29,73.2558275862069,73.64213448275862,72.69811724137931,0.15686666666666668
47,2014-04-30,73.45819655172417,73.76502068965519,72.88824137931034,0.15686666666666668
48,2014-05-01,73.36377931034482,73.8494551724138,72.89486206896552,0.15686666666666668
49,2014-05-02,73.17094137931034,73.85448620689655,72.84964827586207,0.15686666666666668
50,2014-05-05,73.24421724137929,73.44814827586207,72.43674827586206,0.15686666666666668
51,2014-05-06,72.64654482758623,73.26125172413794,72.51227586206899,0.15686666666666668
52,2014-05-07,73.19122758620689,73.53221379310344,72.32638620689654,0.15686666666666668
53,2014-05-08,73.21896206896551,73.77761379310348,72.79447241379312,0.15686666666666668
54,2014-05-09,73.38490344827586,73.59343103448273,72.8057379310345,0.15686666666666668
55,2014-05-12,73.91013448275861,74.18036206896551,73.45316551724139,0.15686666666666668
56,2014-05-13,74.04042758620689,74.39677931034484,73.6786827586207,0.15686666666666668
57,2014-05-14,73.60953793103448,74.2296103448276,73.40016896551725,0.15686666666666668
58,2014-05-15,72.90164827586206,73.68089655172415,72.55403103448275,0.15686666666666668
59,2014-05-16,73.30129655172412,73.5808724137931,72.70183793103449,0.15686666666666668
60,2014-05-19,73.24114482758623,73.49418620689656,72.6640724137931,0.15686666666666668
61,2014-05-20,72.69164827586206,73.42497931034482,72.42894137931033,0.15686666666666668
62,2014-05-21,73.3987103448276,73.59730344827584,72.77257931034484,0.15686666666666668
63,2014-05-22,73.50233793103446,73.79336206896551,73.09379310344829,0.15686666666666668
64,2014-05-23,73.74577586206898,73.95483103448275,73.35718965517242,0.15686666666666668
65,2014-05-27,74.08813793103447,74.41416551724139,73.64866551724138,0.15686666666666668
66,2014-05-28,73.89220344827586,74.32077586206897,73.68583448275862,0.15686666666666668
67,2014-05-29,74.28225862068966,74.44587931034484,73.73071724137932,0.15686666666666668
68,2014-05-30,74.35698965517241,74.60303103448278,73.83041724137932,0.15686666666666668
69,2014-06-02,74.49963793103447,74.79021379310345,74.01232413793103,0.15686666666666668
70,2014-06-03,74.53069655172413,74.80195517241378,74.06968275862069,0.15686666666666668
71,2014-06-04,74.72269310344828,74.96578275862069,74.17873448275863,0.15686666666666668
72,2014-06-05,75.20623448275862,75.41464482758622,74.4645,0.15686666666666668
73,2014-06-06,75.57926551724137,75.85538965517242,75.07779655172416,0.15686666666666668
74,2014-06-09,75.71651724137931,76.03701379310344,75.27499999999999,0.15686666666666668
75,2014-06-10,75.71059655172414,75.98650689655172,75.27180344827588,0.15686666666666668
76,2014-06-11,75.29016896551724,75.71437586206896,75.03246551724139,0.15686666666666668
77,2014-06-12,74.74094827586205,75.48563103448276,74.50982758620691,0.15686666666666668
78,2014-06-13,74.91501379310344,75.22225172413792,74.47561379310343,0.15686666666666668
79,2014-06-16,75.00985862068966,75.27516896551724,74.46861379310344,0.15686666666666668
80,2014-06-17,75.12426206896549,75.40016551724139,74.54448620689655,0.15686666666666668
81,2014-06-18,75.65284482758624,75.75568620689656,74.76617931034482,0.15686666666666668
82,2014-06-19,75.72749655172413,76.00429655172415,75.24297241379311,0.15686666666666668
83,2014-06-20,75.78253103448277,76.28728275862069,75.41279655172413,0.15686666666666668
84,2014-06-23,75.72402758620686,76.09056896551725,75.33345862068964,0.15686666666666668
85,2014-06-24,75.17495862068967,76.0071724137931,74.99146896551726,0.15686666666666668
86,2014-06-25,75.41172068965517,75.72287241379311,74.76426206896552,0.15686666666666668
87,2014-06-26,75.33519310344828,75.6062724137931,74.72822068965516,0.15686666666666668
88,2014-06-27,75.43363103448274,75.70748965517242,74.89145172413792,0.15686666666666668
89,2014-06-30,75.32449310344829,75.74744827586207,74.96359310344828,0.15686666666666668
90,2014-07-01,75.85814827586206,76.20992413793101,75.2999172413793,0.15686666666666668
91,2014-07-02,75.90927931034483,76.23348275862068,75.52290000000002,0.15686666666666668
92,2014-07-03,76.31918620689656,76.54610000000001,75.85790000000001,0.15686666666666668
93,2014-07-07,76.15284827586207,76.45366896551724,75.73374827586208,0.15686666666666668
94,2014-07-08,75.5904724137931,76.19949655172417,75.2375103448276,0.15686666666666668
95,2014-07-09,75.96973448275861,76.23432068965516,75.42644482758621,0.15686666666666668
96,2014-07-10,75.64354137931035,75.9222275862069,74.86016551724138,0.15686666666666668
97,2014-07-11,75.7576275862069,76.02562413793103,75.20125862068966,0.15686666666666668
98,2014-07-14,76.21260689655172,76.61263448275862,75.88826551724136,0.15686666666666668
99,2014-07-15,76.19618965517243,76.68681034482759,75.77953793103448,0.15686666666666668
100,2014-07-16,76.51028275862066,77.02719310344828,75.97994482758621,0.15686666666666668
101,2014-07-17,75.95750344827587,76.90668620689654,75.62105172413791,0.15686666666666668
102,2014-07-18,76.41916896551726,76.6021448275862,75.67575862068966,0.15686666666666668
103,2014-07-21,76.21888620689654,76.52282068965515,75.73479999999999,0.15686666666666668
104,2014-07-22,76.54245517241378,76.97236896551722,75.9505551724138,0.15686666666666668
105,2014-07-23,76.48621724137931,76.91316896551723,76.06387931034486,0.15686666666666668
106,2014-07-24,76.43453103448276,76.87341034482758,76.05837241379311,0.15686666666666668
107,2014-07-25,76.23014827586209,76.7132551724138,75.89104827586208,0.15686666666666668
108,2014-07-28,76.12693448275861,76.46296551724139,75.52055172413795,0.15686666666666668
109,2014-07-29,75.73052758620689,76.59655517241379,75.6366448275862,0.15686666666666668
110,2014-07-30,75.59815172413792,76.3233896551724,75.1722344827586,0.15686666666666668
111,2014-07-31,74.12568965517241,75.34793448275862,74.04496206896553,0.15686666666666668
112,2014-08-01,73.9644448275862,74.55915517241378,73.37827586206896,0.15686666666666668
113,2014-08-04,74.22561724137931,74.47403793103449,73.5273655172414,0.15686666666666668
114,2014-08-05,73.54245862068964,74.38718275862067,73.10393103448277,0.15686666666666668
115,2014-08-06,73.32944482758622,73.80137586206895,72.68828965517241,0.15686666666666668
116,2014-08-07,73.09602068965513,73.93054827586208,72.78854137931036,0.15686666666666668
117,2014-08-08,73.90909310344828,74.05316206896552,72.89581379310344,0.15686666666666668
118,2014-08-11,74.07967586206897,74.51927931034484,73.82352413793103,0.15686666666666668
119,2014-08-12,74.0781620689655,74.36881034482758,73.70685517241381,0.15686666666666668
120,2014-08-13,74.51409655172412,74.74297931034482,74.01800344827586,0.15686666666666668
121,2014-08-14,74.77814482758622,74.97284137931035,74.2477448275862,0.15686666666666668
122,2014-08-15,74.63291034482758,75.25763103448273,74.17501379310346,0.15686666666666668
123,2014-08-18,75.38000000000001,75.57167931034483,74.76518275862068,0.15686666666666668
124,2014-08-19,75.80044137931036,76.02740344827586,75.32780344827586,0.15686666666666668
125,2014-08-20,76.06756896551724,76.24843793103447,75.48447931034484,0.15686666666666668
126,2014-08-21,76.33018620689656,76.6550379310345,75.91874137931033,0.15686666666666668
127,2014-08-22,76.21068620689657,76.62731379310347,75.96643793103448,0.15686666666666668
128,2014-08-25,76.53345172413793,76.93114482758621,76.26854827586206,0.15686666666666668
129,2014-08-26,76.65325172413793,77.041124137931,76.40407586206898,0.15686666666666668
130,2014-08-27,76.7730275862069,77.10480344827586,76.39805172413794,0.15686666666666668
131,2014-08-28,76.69021034482758,76.9101172413793,76.24815172413791,0.15686666666666668
132,2014-08-29,76.81354482758621,77.0594827586207,76.36894827586205,0.15686666666666668
133,2014-09-02,76.65507931034483,77.14891034482758,76.21767931034482,0.15686666666666668
134,2014-09-03,76.56612068965514,77.2284551724138,76.35546206896551,0.15686666666666668
135,2014-09-04,76.57086206896551,77.19215862068965,76.20371034482757,0.15686666666666668
136,2014-09-05,76.92454137931034,77.10357241379312,76.16702413793105,0.15686666666666668
137,2014-09-08,76.75910689655171,77.24374827586206,76.39722413793102,0.15686666666666668
138,2014-09-09,76.32800689655174,77.01826551724137,76.00985172413795,0.15686666666666668
139,2014-09-10,76.65644482758621,76.94176896551726,75.95309655172413,0.15686666666666668
140,2014-09-11,76.65254827586209,76.83404137931034,76.03180344827588,0.15686666666666668
141,2014-09-12,76.40110689655174,76.81101724137932,76.04944827586208,0.15686666666666668
142,2014-09-15,76.56822413793104,76.87882758620691,76.04674137931035,0.15686666666666668
143,2014-09-16,76.96537586206897,77.24466896551725,76.09568275862071,0.15686666666666668
144,2014-09-17,77.04013103448276,77.44306896551724,76.61786206896551,0.15686666666666668
145,2014-09-18,77.46988965517241,77.7049724137931,76.93884827586209,0.15686666666666668
146,2014-09-19,77.48662413793103,78.15047931034483,77.24356896551726,0.15686666666666668
147,2014-09-22,76.96827241379309,77.66817931034484,76.7853551724138,0.15686666666666668
148,2014-09-23,76.5457068965517,77.1943724137931,76.31942068965515,0.15686666666666668
149,2014-09-24,77.1664275862069,77.36516896551723,76.25521724137933,0.15686666666666668
150,2014-09-25,75.89807586206896,77.14063448275863,75.78935862068967,0.15686666666666668
151,2014-09-26,76.58336551724138,76.80795517241377,75.72940344827585,0.15686666666666668
152,2014-09-29,76.39456896551725,76.65226206896551,75.58301724137931,0.15686666666666668
153,2014-09-30,76.14618620689656,76.89983103448276,75.80918275862066,0.15686666666666668
154,2014-10-01,75.19436551724138,76.33063793103449,74.98542413793102,0.15686666666666668
155,2014-10-02,75.23250344827586,75.67991379310345,74.55393793103448,0.15686666666666668
156,2014-10-03,76.16510344827586,76.4215448275862,75.36141379310345,0.15686666666666668
157,2014-10-06,76.10605172413791,76.78981379310345,75.77968965517242,0.15686666666666668
158,2014-10-07,74.90465862068967,76.02086896551722,74.82747241379312,0.15686666666666668
159,2014-10-08,76.24968965517243,76.3601379310345,74.55496551724137,0.15686666666666668
160,2014-10-09,74.85447931034484,76.41967931034483,74.69109310344828,0.15686666666666668
161,2014-10-10,74.45358965517242,75.65695862068968,74.0874448275862,0.15686666666666668
162,2014-10-13,73.37645172413792,74.97582068965515,73.23013793103448,0.15686666666666668
163,2014-10-14,73.34528620689656,74.39163448275862,72.85111034482759,0.15686666666666668
164,2014-10-15,72.51133103448277,73.21874482758622,70.8106551724138,0.15686666666666668
165,2014-10-16,72.29697586206898,73.01200344827585,71.14453448275862,0.15686666666666668
166,2014-10-17,73.46821724137932,73.96579999999999,72.5777896551724,0.15686666666666668
167,2014-10-20,73.54815172413794,73.77578620689656,72.70200689655172,0.15686666666666668
168,2014-10-21,74.51883448275863,74.84201724137927,73.38076206896552,0.15686666666666668
169,2014-10-22,73.89650344827587,75.14972413793102,73.68650689655173,0.15686666666666668
170,2014-10-23,74.95049310344828,75.53480344827588,74.38327931034483,0.15686666666666668
171,2014-10-24,75.58308965517242,75.76940689655173,74.6829275862069,0.15686666666666668
172,2014-10-27,75.6815275862069,75.90505862068964,75.03303103448276,0.15686666666666668
173,2014-10-28,76.54403103448279,76.63837241379312,75.5635172413793,0.15686666666666668
174,2014-10-29,76.6345344827586,77.22483448275862,76.15681724137931,0.15686666666666668
175,2014-10-30,77.42249655172414,77.66921034482758,76.45416551724138,0.15686666666666668
176,2014-10-31,77.83300344827587,78.23705172413793,77.2026620689655,0.15686666666666668
177,2014-11-03,77.7979379310345,78.32513448275863,77.25987586206897,0.15686666666666668
178,2014-11-04,77.84374137931034,78.22577931034483,77.18711379310344,0.15686666666666668
179,2014-11-05,78.17875862068965,78.67107931034481,77.59814482758622,0.15686666666666668
180,2014-11-06,78.55516206896552,78.77564482758619,77.87298620689654,0.15686666666666668
181,2014-11-07,78.62029655172412,78.90486206896551,77.98799655172415,0.15686666666666668
182,2014-11-10,78.85169310344827,79.15854137931032,78.18285517241381,0.15686666666666668
183,2014-11-11,78.88805862068965,79.21745862068964,78.46329655172416,0.15686666666666668
184,2014-11-12,78.87985172413792,79.13238965517239,78.29581034482759,0.15686666666666668
185,2014-11-13,79.12630344827586,79.59112758620691,78.5405068965517,0.15686666666666668
186,2014-11-14,79.14475862068967,79.53658275862071,78.68910000000001,0.15686666666666668
187,2014-11-17,79.16778275862069,79.5619827586207,78.66234827586206,0.15686666666666668
188,2014-11-18,79.4355,79.9153551724138,78.84313103448278,0.15686666666666668
189,2014-11-19,79.41452413793102,79.81905862068966,78.87438965517242,0.15686666666666668
190,2014-11-20,79.56644827586206,79.81870344827585,78.82723103448275,0.15686666666666668
191,2014-11-21,79.94492413793104,80.61615517241381,79.61949999999999,0.15686666666666668
192,2014-11-24,80.06487931034482,80.57867931034482,79.60391379310346,0.15686666666666668
193,2014-11-25,79.99050000000001,80.61139310344828,79.59556551724135,0.15686666666666668
194,2014-11-26,80.14263103448278,80.44297931034482,79.68977586206897,0.15686666666666668
195,2014-11-28,80.14716896551722,80.81359999999997,79.63312068965514,0.15686666666666668
196,2014-12-01,79.80851724137929,80.55964827586206,79.0887103448276,0.15686666666666668
197,2014-12-02,80.22536551724139,80.63275172413793,79.47498965517241,0.15686666666666668
198,2014-12-03,80.41081379310346,80.88521379310347,79.7882620689655,0.15686666666666668
199,2014-12-04,80.36956551724138,80.75935862068964,79.77690689655171,0.15686666666666668
200,2014-12-05,80.59931724137931,81.02273793103448,80.05474137931034,0.15686666666666668
201,2014-12-08,80.06725862068966,81.07959655172414,79.59340689655174,0.15686666666666668
202,2014-12-09,79.9451827586207,80.23944137931034,78.69666896551725,0.15686666666666668
203,2014-12-10,78.67107586206899,80.02446206896553,78.4178172413793,0.15686666666666668
204,2014-12-11,79.13343793103449,80.09721379310344,78.61212413793105,0.15686666666666668
205,2014-12-12,77.86999310344828,79.2767724137931,77.60365862068964,0.15686666666666668
206,2014-12-15,77.32856206896552,78.73421724137933,76.84916896551724,0.15686666666666668
207,2014-12-16,76.83065517241378,78.57130000000001,76.40811379310345,0.15686666666666668
208,2014-12-17,78.06571034482761,78.42097931034485,76.64977931034481,0.15686666666666668
209,2014-12-18,80.01791724137931,80.09491034482758,78.51995517241379,0.15686666666666668
210,2014-12-19,80.11276896551725,80.84691034482758,79.44690344827588,0.15686666666666668
211,2014-12-22,80.81771379310345,80.99663103448276,80.00330689655172,0.15686666666666668
212,2014-12-23,81.11516896551726,81.68558620689656,80.60325862068964,0.15686666666666668
213,2014-12-24,81.09314827586205,81.65006896551724,80.84283103448276,0.15686666666666668
214,2014-12-26,81.26158620689654,81.72227241379309,80.93100344827586,0.15686666666666668
215,2014-12-29,81.23618965517241,81.70026896551724,80.7867275862069,0.15686666666666668
216,2014-12-30,80.94249310344826,81.37849999999999,80.64153103448277,0.15686666666666668
217,2014-12-31,80.21504827586206,81.49089310344826,80.0913068965517,0.15686666666666668
218,2015-01-02,80.19273103448276,81.06584137931034,79.53229310344827,0.15686666666666668
219,2015-01-05,78.69247586206896,80.0683344827586,78.41492758620691,0.15686666666666668
220,2015-01-06,78.15183448275863,79.38951034482757,77.51816551724139,0.15686666666666668
221,2015-01-07,79.1850896551724,79.5650931034483,78.31793793103449,0.15686666666666668
222,2015-01-08,80.70667931034484,80.9412551724138,79.63583103448276,0.15686666666666668
223,2015-01-09,79.97564827586207,81.02187586206897,79.60384827586205,0.15686666666666668
224,2015-01-12,79.41232068965516,80.31475517241375,78.9520068965517,0.15686666666666668
225,2015-01-13,79.34125172413793,80.9716379310345,78.72432758620693,0.15686666666666668
226,2015-01-14,78.55992068965517,79.10568620689658,77.66401034482757,0.15686666666666668
227,2015-01-15,78.0402,79.23112068965517,77.68169999999999,0.15686666666666668
228,2015-01-16,78.86623793103448,79.16044137931036,77.44196551724139,0.15686666666666668
229,2015-01-20,78.89829310344828,79.50291379310345,77.95937931034483,0.15686666666666668
230,2015-01-21,79.1185827586207,79.58722068965517,78.12370344827586,0.15686666666666668
231,2015-01-22,80.40993793103448,80.63996206896552,78.73891379310346,0.15686666666666668
232,2015-01-23,79.76461379310345,80.72266896551723,79.55835517241378,0.15686666666666668
233,2015-01-26,79.82826206896551,80.23557241379311,79.0599448275862,0.15686666666666668
234,2015-01-27,78.46869655172412,79.28983103448276,77.86482758620691,0.15686666666666668
235,2015-01-28,77.88152758620691,79.66722413793103,77.69556206896551,0.15686666666666668
236,2015-01-29,79.0043620689655,79.2360517241379,77.32386896551725,0.15686666666666668
237,2015-01-30,77.63479310344827,79.03207931034483,77.35018965517241,0.15686666666666668
238,2015-02-02,78.60906551724138,78.7370172413793,76.9648172413793,0.15686666666666668
239,2015-02-03,79.86594482758622,80.05233448275864,78.61193448275861,0.15686666666666668
240,2015-02-04,79.8489482758621,80.55686206896553,79.25512413793105,0.15686666666666668
241,2015-02-05,80.65025172413795,80.8869724137931,79.84298620689654,0.15686666666666668
242,2015-02-06,80.53182068965518,81.34354482758621,80.07705517241381,0.15686666666666668
243,2015-02-09,80.17067586206895,80.70632068965514,79.68569310344826,0.15686666666666668
244,2015-02-10,80.9116482758621,81.20379999999999,80.05338620689655,0.15686666666666668
245,2015-02-11,81.17445862068965,81.48091724137932,80.3288620689655,0.15686666666666668
246,2015-02-12,81.63194482758621,82.02944827586208,80.85754482758621,0.15686666666666668
247,2015-02-13,81.86089655172414,82.24790000000002,81.21044137931035,0.15686666666666668
248,2015-02-17,81.9771724137931,82.25668620689656,81.29299655172414,0.15686666666666668
249,2015-02-18,81.9393,82.30327931034483,81.32616206896552,0.15686666666666668
250,2015-02-19,81.72728965517243,82.226475862069,81.12264137931035,0.15686666666666668
251,2015-02-20,82.41038965517242,82.55004827586207,81.04890689655173,0.15686666666666668
252,2015-02-23,82.44717931034482,82.77822413793102,81.77340344827589,0.15686666666666668
253,2015-02-24,82.90248275862069,83.27054482758619,82.13532068965515,0.15686666666666668
254,2015-02-25,82.80224482758621,83.37843448275864,82.23241724137931,0.15686666666666668
255,2015-02-26,82.88383103448278,83.35301379310346,82.13105862068969,0.15686666666666668
256,2015-02-27,82.51748275862067,83.23910000000002,82.23200344827586,0.15686666666666668
257,2015-03-02,83.11303448275864,83.38939310344827,82.22206206896554,0.15686666666666668
258,2015-03-03,82.80250344827587,83.33673793103449,82.2934551724138,0.15686666666666668
259,2015-03-04,82.31534827586206,82.80927586206896,81.85916896551724,0.15686666666666668
260,2015-03-05,82.4090103448276,82.85122413793103,81.95990344827587,0.15686666666666668
261,2015-03-06,81.22301034482759,82.54125862068966,80.99278965517242,0.15686666666666668
262,2015-03-09,81.88214827586206,82.30076206896553,81.02841379310345,0.15686666666666668
263,2015-03-10,80.35440344827587,81.52703448275862,80.2608551724138,0.15686666666666668
264,2015-03-11,80.19023448275863,81.03643448275864,79.85030344827587,0.15686666666666668
265,2015-03-12,81.42819999999999,81.7196379310345,80.36473448275864,0.15686666666666668
266,2015-03-13,80.82267931034482,81.55703448275864,80.08114827586209,0.15686666666666668
267,2015-03-16,82.05355517241381,82.20617241379311,81.01275862068965,0.15686666666666668
268,2015-03-17,81.66695862068966,82.06242758620691,81.09774827586207,0.15686666666666668
269,2015-03-18,82.67290344827586,82.97702413793104,80.78261034482759,0.15686666666666668
270,2015-03-19,82.17941034482759,82.78876551724139,81.79165862068963,0.15686666666666668
271,2015-03-20,82.93744827586207,83.45711724137932,82.15361034482761,0.15686666666666668
272,2015-03-23,82.86921724137932,83.62373448275865,82.56076896551724,0.15686666666666668
273,2015-03-24,82.4311551724138,83.28620344827586,82.25652068965518,0.15686666666666668
274,2015-03-25,81.06739310344828,82.7979620689655,80.97952068965517,0.15686666666666668
275,2015-03-26,80.8390620689655,81.43562068965517,80.08248965517241,0.15686666666666668
276,2015-03-27,81.02594827586205,81.44992068965516,80.37146206896551,0.15686666666666668
277,2015-03-30,82.22480689655171,82.69613793103449,81.40905172413794,0.15686666666666668
278,2015-03-31,81.31386551724138,82.25136896551723,81.21101379310345,0.15686666666666668
279,2015-04-01,80.98498275862069,81.73243448275863,80.2942034482759,0.15686666666666668
280,2015-04-02,81.32407586206897,81.76592758620691,80.65918965517241,0.15686666666666668
281,2015-04-06,81.90394137931035,82.31213448275864,80.59812758620691,0.15686666666666668
282,2015-04-07,81.86733103448276,82.67208965517243,81.6012551724138,0.15686666666666668
283,2015-04-08,82.01464137931033,82.57256896551722,81.49310689655172,0.15686666666666668
284,2015-04-09,82.41015517241381,82.73586206896552,81.60540344827587,0.15686666666666668
285,2015-04-10,82.76576896551722,83.02855172413793,82.04395517241379,0.15686666666666668
286,2015-04-13,82.42638620689654,83.26783448275863,82.23111034482757,0.15686666666666668
287,2015-04-14,82.69322068965513,83.1056379310345,81.96612413793106,0.15686666666666668
288,2015-04-15,83.03450000000001,83.71654137931037,82.48134482758621,0.15686666666666668
289,2015-04-16,82.97011034482763,83.54504137931033,82.48710000000001,0.15686666666666668
290,2015-04-17,81.61592413793105,82.49453448275861,81.16282413793103,0.15686666666666668
291,2015-04-20,82.53326551724138,83.08882413793106,81.9192448275862,0.15686666666666668
292,2015-04-21,82.21169310344828,83.16232413793101,81.92580689655172,0.15686666666666668
293,2015-04-22,82.59894137931033,83.06009655172414,81.65908275862068,0.15686666666666668
294,2015-04-23,82.70860000000002,83.30894827586206,81.90984827586207,0.15686666666666668
295,2015-04-24,82.7697896551724,83.29663448275858,82.24159310344828,0.15686666666666668
296,2015-04-27,82.46650000000002,83.45803448275862,82.21488275862069,0.15686666666666668
297,2015-04-28,82.79809655172414,83.21555862068966,81.76888965517243,0.15686666666666668
298,2015-04-29,82.41038275862067,83.13075862068966,81.77753448275863,0.15686666666666668
299,2015-04-30,81.49056551724136,82.63855862068965,81.10452413793104,0.15686666666666668
300,2015-05-01,82.31029655172411,82.65301034482759,81.52883448275861,0.15686666666666668
301,2015-05-04,82.55445862068963,83.12677241379309,82.13917931034483,0.15686666666666668
302,2015-05-05,81.91776206896553,82.90281724137931,81.6775,0.15686666666666668
303,2015-05-06,81.61491379310345,82.60388620689653,81.0231275862069,0.15686666666666668
304,2015-05-07,82.01525862068965,82.41452758620689,81.17965862068965,0.15686666666666668
305,2015-05-08,83.2128,83.62326206896553,82.58827931034483,0.15686666666666668
306,2015-05-11,82.81826551724137,83.53339999999999,82.56261379310345,0.15686666666666668
307,2015-05-12,82.66188620689655,83.03415172413791,81.85847241379311,0.15686666666666668
308,2015-05-13,82.81705172413794,83.37947931034483,82.42869655172413,0.15686666666666668
309,2015-05-14,83.72713448275863,83.91306206896552,83.04166551724136,0.15686666666666668
310,2015-05-15,83.85446206896553,84.21283103448275,83.33415172413793,0.15686666666666668
311,2015-05-18,83.99493793103449,84.31763448275859,83.48304827586206,0.15686666666666668
312,2015-05-19,84.02772413793103,84.54958620689655,83.54108275862068,0.15686666666666668
313,2015-05-20,83.90971379310345,84.42814482758621,83.57649655172415,0.15686666666666668
314,2015-05-21,83.99547931034485,84.32361034482759,83.5419724137931,0.15686666666666668
315,2015-05-22,83.73933103448276,84.30671379310344,83.46865172413794,0.15686666666666668
316,2015-05-26,82.83648275862069,83.75129655172415,82.47342413793102,0.15686666666666668
317,2015-05-27,83.44231379310347,83.78896896551726,82.72916896551725,0.15686666666666668
318,2015-05-28,83.30220344827588,83.68714482758622,82.83443103448275,0.15686666666666668
319,2015-05-29,82.78396206896554,83.56458965517241,82.42352413793105,0.15686666666666668
320,2015-06-01,82.9108103448276,83.47741724137933,82.47953448275862,0.15686666666666668
321,2015-06-02,82.80840689655173,83.31932413793103,82.24236206896552,0.15686666666666668
322,2015-06-03,83.08888620689655,83.69316896551727,82.65883103448276,0.15686666666666668
323,2015-06-04,82.33789310344828,83.24812068965517,82.04877586206896,0.15686666666666668
324,2015-06-05,82.05372413793106,82.69688620689656,81.71151034482759,0.15686666666666668
325,2015-06-08,81.66159310344823,82.3702172413793,81.44148275862068,0.15686666666666668
326,2015-06-09,81.68088275862068,82.17810689655172,81.19967586206897,0.15686666666666668
327,2015-06-10,82.78468275862068,83.12038620689654,81.84751379310346,0.15686666666666668
328,2015-06-11,83.01614482758622,83.53233793103449,82.65807931034483,0.15686666666666668
329,2015-06-12,82.3601172413793,82.96291034482759,82.08400344827588,0.15686666666666668
330,2015-06-15,81.85011034482756,82.26075517241378,81.27356551724141,0.15686666666666668
331,2015-06-16,82.40464827586206,82.65764482758621,81.5870827586207,0.15686666666666668
332,2015-06-17,82.53048620689653,83.00962413793104,82.00960689655176,0.15686666666666668
