date,Close
2014-12-10,78.67107586206900
2014-12-11,79.13343793103450
2014-12-12,77.86999310344830
2014-12-15,77.32856206896550
2014-12-16,76.83065517241380
2014-12-17,78.06571034482760
2014-12-18,80.01791724137930
2014-12-19,80.11276896551730
2014-12-22,80.81771379310350
2014-12-23,81.11516896551730
2014-12-24,81.09314827586210
2014-12-26,81.26158620689650
2014-12-29,81.23618965517240
2014-12-30,80.94249310344830
2014-12-31,80.21504827586210
2015-01-02,80.19273103448280
2015-01-05,78.69247586206900
2015-01-06,78.15183448275860
2015-01-07,79.1850896551724
2015-01-08,80.70667931034480
2015-01-09,79.97564827586210
2015-01-12,79.41232068965520
2015-01-13,79.34125172413790
2015-01-14,78.55992068965520
2015-01-15,78.0402
2015-01-16,78.86623793103450
2015-01-20,78.89829310344830
2015-01-21,79.1185827586207
2015-01-22,80.40993793103450
2015-01-23,79.76461379310350
2015-01-26,79.82826206896550
2015-01-27,78.46869655172410
2015-01-28,77.88152758620690
2015-01-29,79.0043620689655
2015-01-30,77.63479310344830
2015-02-02,78.60906551724140
2015-02-03,79.86594482758620
2015-02-04,79.8489482758621
2015-02-05,80.65025172413800
2015-02-06,80.53182068965520
2015-02-09,80.17067586206900
2015-02-10,80.9116482758621
2015-02-11,81.17445862068970
2015-02-12,81.63194482758620
2015-02-13,81.86089655172410
2015-02-17,81.9771724137931
2015-02-18,81.9393
2015-02-19,81.72728965517240
2015-02-20,82.41038965517240
2015-02-23,82.44717931034480
2015-02-24,82.90248275862070
2015-02-25,82.80224482758620
2015-02-26,82.88383103448280
2015-02-27,82.51748275862070
2015-03-02,83.11303448275860
2015-03-03,82.80250344827590
2015-03-04,82.31534827586210
2015-03-05,82.4090103448276
2015-03-06,81.22301034482760
2015-03-09,81.88214827586210
2015-03-10,80.35440344827590
2015-03-11,80.19023448275860
2015-03-12,81.42820000000000
2015-03-13,80.82267931034480
2015-03-16,82.05355517241380
2015-03-17,81.66695862068970
2015-03-18,82.67290344827590
2015-03-19,82.17941034482760
2015-03-20,82.93744827586210
2015-03-23,82.86921724137930
2015-03-24,82.4311551724138
2015-03-25,81.06739310344830
2015-03-26,80.8390620689655
2015-03-27,81.02594827586210
2015-03-30,82.22480689655170
2015-03-31,81.31386551724140
2015-04-01,80.98498275862070
2015-04-02,81.32407586206900
2015-04-06,81.90394137931040
2015-04-07,81.86733103448280
2015-04-08,82.01464137931030
2015-04-09,82.41015517241380
2015-04-10,82.76576896551720
2015-04-13,82.42638620689650
2015-04-14,82.69322068965510
2015-04-15,83.03450000000000
2015-04-16,82.97011034482760
2015-04-17,81.61592413793110
2015-04-20,82.53326551724140
2015-04-21,82.21169310344830
2015-04-22,82.59894137931030
2015-04-23,82.70860000000000
2015-04-24,82.7697896551724
2015-04-27,82.46650000000000
2015-04-28,82.79809655172410
2015-04-29,82.41038275862070
2015-04-30,81.49056551724140
2015-05-01,82.31029655172410
2015-05-04,82.55445862068960
2015-05-05,81.91776206896550
2015-05-06,81.61491379310350
2015-05-07,82.01525862068970
2015-05-08,83.2128
2015-05-11,82.81826551724140
2015-05-12,82.66188620689660
2015-05-13,82.81705172413790
2015-05-14,83.72713448275860
2015-05-15,83.85446206896550
2015-05-18,83.99493793103450
2015-05-19,84.02772413793100
2015-05-20,83.90971379310350
2015-05-21,83.99547931034490
2015-05-22,83.73933103448280
2015-05-26,82.83648275862070
2015-05-27,83.44231379310350
2015-05-28,83.30220344827590
2015-05-29,82.78396206896550
2015-06-01,82.9108103448276
2015-06-02,82.80840689655170
2015-06-03,83.08888620689660
2015-06-04,82.33789310344830
2015-06-05,82.05372413793110
2015-06-08,81.66159310344820
2015-06-09,81.68088275862070
2015-06-10,82.78468275862070
2015-06-11,83.01614482758620
2015-06-12,82.3601172413793
2015-06-15,81.85011034482760
2015-06-16,82.40464827586210
2015-06-17,82.53048620689650
2015-06-18,83.40713448275860
2015-06-19,82.96448275862070
2015-06-22,83.41922068965520
2015-06-23,83.55516551724140
2015-06-24,82.77866896551720
2015-06-25,82.45887586206900
2015-06-26,82.68832758620690
2015-06-29,81.05985862068970
2015-06-30,81.17820689655170
2015-07-01,81.87411379310350
2015-07-02,81.77369655172420
2015-07-06,81.56003793103450
2015-07-07,82.05329655172410
2015-07-08,80.86904137931030
2015-07-09,81.14514482758630
2015-07-10,82.22433793103450
2015-07-13,83.2209551724138
2015-07-14,83.57449310344830
2015-07-15,83.57002413793100
2015-07-16,83.94604482758620
2015-07-17,83.77031724137930
2015-07-20,83.83904137931040
2015-07-21,83.02131034482760
2015-07-22,82.76121379310350
2015-07-23,82.1841896551724
2015-07-24,81.49366551724140
2015-07-27,80.88515172413790
2015-07-28,81.82410689655170
2015-07-29,82.39191724137930
2015-07-30,82.36730689655170
2015-07-31,82.10541724137930
2015-08-03,81.69134827586210
2015-08-04,81.46866206896550
2015-08-05,81.48571724137930
2015-08-06,80.89766206896550
2015-08-07,80.72805862068970
2015-08-10,81.82873103448280
2015-08-11,80.86846551724140
2015-08-12,80.91581724137930
2015-08-13,80.92410689655170
2015-08-14,81.19204137931030
2015-08-17,81.55802758620690
2015-08-18,81.40374137931030
2015-08-19,80.69106896551730
2015-08-20,79.0180793103448
2015-08-21,76.50461034482760
2015-08-24,73.74813793103450
2015-08-25,72.80164827586200
2015-08-26,75.71528275862070
2015-08-27,77.40762758620690
2015-08-28,77.38334482758620
2015-08-31,76.84107241379310
2015-09-01,74.74440344827590
2015-09-02,76.12039655172410
2015-09-03,76.24877586206900
2015-09-04,75.03048275862070
2015-09-08,76.89533103448270
2015-09-09,75.81490689655170
2015-09-10,76.1891827586207
2015-09-11,76.7109724137931
2015-09-14,76.42788965517240
2015-09-15,77.47800000000000
2015-09-16,78.08903793103450
2015-09-17,77.77439310344830
2015-09-18,76.33923103448280
2015-09-21,76.94119655172420
2015-09-22,76.03630344827590
2015-09-23,75.8552551724138
2015-09-24,75.43237586206900
2015-09-25,75.77998620689650
2015-09-28,74.30160344827590
2015-09-29,74.52789655172410
2015-09-30,75.58350344827590
2015-10-01,75.57264482758620
2015-10-02,76.54984137931040
2015-10-05,77.91668965517240
2015-10-06,77.72258965517240
2015-10-07,78.33078965517240
2015-10-08,78.89643103448280
2015-10-09,79.09454827586210
2015-10-12,79.35107931034480
2015-10-13,79.10038965517240
2015-10-14,78.29620000000000
2015-10-15,79.36504137931030
2015-10-16,79.66999655172410
2015-10-19,79.72670344827590
2015-10-20,79.7022896551724
2015-10-21,79.45662068965520
2015-10-22,80.9178275862069
2015-10-23,81.7113206896552
2015-10-26,81.57824482758620
2015-10-27,81.5329448275862
2015-10-28,82.09852413793110
2015-10-29,81.95716896551720
2015-10-30,81.54646551724140
2015-11-02,82.34339310344830
2015-11-03,82.80707586206900
2015-11-04,82.59908275862070
2015-11-05,82.5166103448276
2015-11-06,82.70441379310350
2015-11-09,81.84733103448280
2015-11-10,81.9956724137931
2015-11-11,81.69501724137930
2015-11-12,80.52510344827590
2015-11-13,79.54841379310350
2015-11-16,80.7570620689655
2015-11-17,80.85773793103450
2015-11-18,82.06988965517240
2015-11-19,81.99865172413790
2015-11-20,82.32134137931030
2015-11-23,82.18105172413790
2015-11-24,82.26795517241380
2015-11-25,82.28266551724140
2015-11-27,82.27654137931030
2015-11-30,81.94765517241380
2015-12-01,82.74910344827590
2015-12-02,82.02664482758620
2015-12-03,80.86014827586210
2015-12-04,82.60600000000000
2015-12-07,82.09196551724140
2015-12-08,81.32307931034480
2015-12-09,80.72670689655170
2015-12-10,81.13993103448270
2015-12-11,79.79904827586210
2015-12-14,80.36601379310340
2015-12-15,81.12724482758620
2015-12-16,82.23590000000000
2015-12-17,81.04525517241380
2015-12-18,79.34518965517240
2015-12-21,79.97571379310350
2015-12-22,80.73525862068970
2015-12-23,81.60215862068970
2015-12-24,81.37544482758620
2015-12-28,81.24571379310350
2015-12-29,82.12560689655170
2015-12-30,81.58032068965520
2015-12-31,80.72586896551720
2016-01-04,79.51498965517240
2016-01-05,79.4400551724138
2016-01-06,78.29598620689650
2016-01-07,76.61436896551720
2016-01-08,75.86115862068970
2016-01-11,76.17001034482760
2016-01-12,76.76393103448280
2016-01-13,75.05922758620690
2016-01-14,76.12321034482760
2016-01-15,74.3833275862069
2016-01-19,74.57677931034480
2016-01-20,73.44553448275860
2016-01-21,73.91778620689660
2016-01-22,74.93129310344830
2016-01-25,73.95252068965520
2016-01-26,75.25551724137930
2016-01-27,74.2545620689655
2016-01-28,74.77696551724140
2016-01-29,76.6541931034483
2016-02-01,76.58667241379310
2016-02-02,75.06212068965520
2016-02-03,75.78447241379310
2016-02-04,76.15350344827590
2016-02-05,75.11457241379310
2016-02-08,74.25886896551720
2016-02-09,74.2679724137931
2016-02-10,73.95463448275860
2016-02-11,72.80972068965520
2016-02-12,74.24113103448280
2016-02-16,75.29485517241380
2016-02-17,76.50309655172410
2016-02-18,76.27630000000000
2016-02-19,76.23626896551720
2016-02-22,77.32981034482760
2016-02-23,76.49824137931040
2016-02-24,76.7703896551724
2016-02-25,77.72981724137930
2016-02-26,77.44747241379310
2016-02-29,76.90193103448280
2016-03-01,78.49267931034480
2016-03-02,78.62817586206900
2016-03-03,78.86358965517250
2016-03-04,79.09492413793100
2016-03-07,79.33533793103450
2016-03-08,78.95030344827590
2016-03-09,79.18161379310340
2016-03-10,79.17217931034480
2016-03-11,80.18472068965520
2016-03-14,80.2832344827586
2016-03-15,80.39672413793110
2016-03-16,80.75866896551720
2016-03-17,81.45133448275860
2016-03-18,82.03723793103450
2016-03-21,82.12825862068960
2016-03-22,81.93113103448280
2016-03-23,81.5558620689655
2016-03-24,81.59826551724140
2016-03-28,81.68664137931030
2016-03-29,82.17182068965520
2016-03-30,82.56245517241380
2016-03-31,82.46004137931030
2016-04-01,83.02641379310340
2016-04-04,82.79764827586210
2016-04-05,82.10023793103450
2016-04-06,82.65528965517240
2016-04-07,81.78936206896550
2016-04-08,81.93161724137930
2016-04-11,81.83480689655170
2016-04-12,82.57470689655170
2016-04-13,83.43304137931040
2016-04-14,83.53242068965520
2016-04-15,83.39523103448280
2016-04-18,83.90537931034480
2016-04-19,84.13614137931040
2016-04-20,84.35139310344830
2016-04-21,83.8125724137931
2016-04-22,83.87488965517240
2016-04-25,83.7574827586207
2016-04-26,83.79258965517240
2016-04-27,84.02895172413800
2016-04-28,83.03626896551720
2016-04-29,82.75575172413790
2016-05-02,83.34273103448280
2016-05-03,82.76338620689650
2016-05-04,82.33787931034490
2016-05-05,82.4191931034483
2016-05-06,82.74173103448280
2016-05-09,82.64176551724140
2016-05-10,83.63893793103450
2016-05-11,82.70100344827590
2016-05-12,82.73677241379310
2016-05-13,81.88524137931030
2016-05-16,82.67075862068970
2016-05-17,81.79079655172410
2016-05-18,81.86521724137930
2016-05-19,81.41616551724140
2016-05-20,81.735
2016-05-23,81.63792758620690
2016-05-24,82.62480000000000
2016-05-25,83.3025172413793
2016-05-26,83.20453103448270
2016-05-27,83.43719655172420
2016-05-31,83.11854137931040
2016-06-01,83.12658620689650
2016-06-02,83.37063103448280
2016-06-03,83.18447931034480
2016-06-06,83.71389655172420
2016-06-07,83.8021448275862
2016-06-08,84.1576172413793
2016-06-09,84.06687586206900
2016-06-10,83.62723793103450
2016-06-13,83.11624827586210
2016-06-14,82.84743793103450
2016-06-15,82.6682344827586
2016-06-16,83.06276896551720
2016-06-17,82.75558965517240
2016-06-20,83.36156896551730
2016-06-21,83.48178965517240
2016-06-22,83.25812413793100
2016-06-23,84.33599310344830
2016-06-24,81.49962758620690
2016-06-27,80.2707344827586
2016-06-28,81.58202068965520
2016-06-29,82.98486896551730
2016-06-30,84.02922068965520
2016-07-01,84.14263103448280
2016-07-05,83.69562413793100
2016-07-06,84.04330000000000
2016-07-07,83.92685172413790
2016-07-08,85.08532068965520
2016-07-11,85.45166551724140
2016-07-12,85.94135517241380
2016-07-13,86.06578620689650
2016-07-14,86.7349103448276
2016-07-15,86.72254137931030
2016-07-18,86.80824827586210
2016-07-19,86.93075862068960
2016-07-20,87.13125517241380
2016-07-21,86.73572068965520
2016-07-22,86.97385517241380
2016-07-25,86.61542068965520
2016-07-26,86.51591379310340
2016-07-27,86.47554137931030
2016-07-28,86.38859310344830
2016-07-29,86.2708275862069
2016-08-01,86.1438172413793
2016-08-02,85.72392758620690
2016-08-03,85.95347586206900
2016-08-04,85.96623103448280
2016-08-05,86.88183793103450
2016-08-08,86.8596896551724
2016-08-09,86.90196896551720
2016-08-10,86.8456275862069
2016-08-11,87.41823103448270
2016-08-12,87.29932413793110
2016-08-15,87.5620344827586
2016-08-16,87.17437586206900
2016-08-17,87.35446206896560
2016-08-18,87.43619310344830
2016-08-19,87.2497172413793
2016-08-22,87.13707586206900
2016-08-23,87.19720344827590
2016-08-24,86.85622413793100
2016-08-25,86.66023793103450
2016-08-26,86.40310344827590
2016-08-29,86.91041034482760
2016-08-30,86.76887241379310
2016-08-31,86.54798620689660
2016-09-01,86.66395172413800
2016-09-02,87.01640689655170
2016-09-06,87.18757931034480
2016-09-07,87.26484137931040
2016-09-08,87.09521724137930
2016-09-09,85.24337241379310
2016-09-12,86.39746896551720
2016-09-13,85.21675172413790
2016-09-14,85.03466206896550
2016-09-15,85.87378620689650
2016-09-16,85.47444482758620
2016-09-19,85.44004827586210
2016-09-20,85.49574827586210
2016-09-21,86.25318275862070
2016-09-22,86.77985862068970
2016-09-23,86.15151724137930
2016-09-26,85.3322551724138
2016-09-27,85.93858620689660
2016-09-28,86.44437586206900
2016-09-29,85.49926206896550
2016-09-30,86.30521034482760
2016-10-03,86.02084137931040
2016-10-04,85.66896551724140
2016-10-05,86.20363103448280
2016-10-06,86.11293448275860
2016-10-07,85.99925172413790
2016-10-10,86.39763103448270
2016-10-11,85.39286896551720
2016-10-12,85.48436206896550
2016-10-13,85.29057931034490
2016-10-14,85.45066206896550
2016-10-17,85.20395862068970
2016-10-18,85.54961379310340
2016-10-19,85.7370448275862
2016-10-20,85.7038275862069
2016-10-21,85.64595862068960
2016-10-24,86.05221034482760
2016-10-25,85.79587931034480
2016-10-26,85.95411034482760
2016-10-27,85.77756896551730
2016-10-28,85.69528965517240
2016-10-31,85.68386896551730
2016-11-01,85.18750000000000
2016-11-02,84.81787241379310
2016-11-03,84.67065862068970
2016-11-04,84.4458172413793
2016-11-07,86.19237586206890
2016-11-08,86.61476551724140
2016-11-09,87.85169310344830
2016-11-10,88.82384827586200
2016-11-11,89.07470000000000
2016-11-14,89.21922413793100
2016-11-15,89.55289655172410
2016-11-16,89.37978965517240
2016-11-17,89.57245172413790
2016-11-18,89.41543793103450
2016-11-21,89.82653793103450
2016-11-22,90.09083448275860
2016-11-23,90.39248965517240
2016-11-25,90.70469655172410
2016-11-28,90.4816275862069
2016-11-29,90.69189655172410
2016-11-30,90.63041034482760
2016-12-01,90.93423793103450
2016-12-02,90.87516896551720
2016-12-05,91.11133103448280
2016-12-06,91.2749551724138
2016-12-07,92.69690344827590
2016-12-08,92.99129655172420
2016-12-09,93.72271034482760
2016-12-12,93.89805517241380
2016-12-13,94.50984137931040
2016-12-14,93.92638275862070
2016-12-15,94.18252758620690
2016-12-16,94.13380344827580
2016-12-19,94.31156551724130
2016-12-20,94.74179655172410
2016-12-21,94.5699034482759
2016-12-22,94.42516896551720
2016-12-23,94.50191034482760
2016-12-27,94.56076551724140
2016-12-28,94.0252517241379
2016-12-29,93.96960689655170
2016-12-30,93.69058620689650
2017-01-03,94.25839310344830
2017-01-04,94.5676724137931
2017-01-05,94.38316551724140
2017-01-06,94.7319275862069
2017-01-09,94.34678620689660
2017-01-10,94.21264137931030
2017-01-11,94.72313448275870
2017-01-12,94.39997931034480
2017-01-13,94.39014482758620
2017-01-17,94.13532068965520
2017-01-18,94.0608448275862
2017-01-19,93.71122758620690
2017-01-20,94.11827931034480
2017-01-23,94.01871724137930
2017-01-24,94.43270000000000
2017-01-25,95.1732103448276
2017-01-26,95.26546896551720
2017-01-27,95.26217241379310
2017-01-30,94.73585172413800
2017-01-31,94.26069310344830
2017-02-01,94.35157931034480
2017-02-02,94.30746896551720
2017-02-03,95.20660689655180
2017-02-06,95.13153448275870
2017-02-07,95.36588620689660
2017-02-08,95.32083793103450
2017-02-09,95.91748275862070
2017-02-10,96.3806172413793
2017-02-13,97.05346896551720
2017-02-14,97.54592068965520
2017-02-15,98.14230689655180
2017-02-16,98.22814137931040
2017-02-17,98.26581724137930
2017-02-21,98.86275172413790
2017-02-22,98.9369724137931
2017-02-23,99.14064827586210
2017-02-24,99.22896896551720
2017-02-27,99.35387241379310
2017-02-28,99.25214827586210
2017-03-01,100.67480689655200
2017-03-02,100.13623448275900
2017-03-03,100.13120344827600
2017-03-06,99.88016206896550
2017-03-07,99.79187241379310
2017-03-08,99.48691034482760
2017-03-09,99.48635517241380
2017-03-10,99.67804137931030
2017-03-13,99.6073448275862
2017-03-14,99.42870344827590
2017-03-15,99.93896206896550
2017-03-16,99.8900724137931
2017-03-17,99.7749172413793
2017-03-20,99.68448965517240
2017-03-21,98.55366896551730
2017-03-22,98.5259068965517
2017-03-23,98.45503448275860
2017-03-24,98.19558620689660
2017-03-27,97.97141379310350
2017-03-28,98.65728275862070
2017-03-29,98.44998620689650
2017-03-30,98.77080000000000
2017-03-31,98.49416551724140
2017-04-03,98.44656896551730
2017-04-04,98.63376206896550
2017-04-05,98.38381379310340
2017-04-06,98.48656551724140
2017-04-07,98.49319655172410
2017-04-10,98.50975862068970
2017-04-11,98.5106827586207
2017-04-12,98.2505896551724
2017-04-13,97.62386896551730
2017-04-17,98.50942413793110
2017-04-18,97.94661379310340
2017-04-19,97.4311620689655
2017-04-20,98.29913448275860
2017-04-21,98.16148620689650
2017-04-24,99.19139310344830
2017-04-25,100.27885517241400
2017-04-26,100.20436896551700
2017-04-27,100.28934137931000
2017-04-28,100.12666896551700
2017-05-01,100.00763793103400
2017-05-02,100.14684827586200
2017-05-03,100.21207931034500
2017-05-04,100.20041379310300
2017-05-05,100.38788620689700
2017-05-08,100.49489655172400
2017-05-09,100.35779655172400
2017-05-10,100.30463793103400
2017-05-11,100.20907586206900
2017-05-12,100.09998275862100
2017-05-15,100.49824827586200
2017-05-16,100.50943448275900
2017-05-17,98.81617931034480
2017-05-18,99.06321034482760
2017-05-19,99.67541724137930
2017-05-22,100.14690000000000
2017-05-23,100.35284137931000
2017-05-24,100.67497931034500
2017-05-25,101.09492758620700
2017-05-26,101.08594827586200
2017-05-30,100.86430689655200
2017-05-31,100.74307586206900
2017-06-01,101.43061034482800
2017-06-02,101.74493103448300
2017-06-05,101.63754137931000
2017-06-06,101.32876551724100
2017-06-07,101.5399689655170
2017-06-08,101.57602068965500
2017-06-09,101.9307827586210
2017-06-12,101.76637241379300
2017-06-13,102.20891379310300
2017-06-14,102.50007931034500
2017-06-15,102.45027586206900
2017-06-16,102.41315172413800
2017-06-19,103.13846551724100
2017-06-20,102.82559310344800
2017-06-21,102.63337241379300
2017-06-22,102.50544482758600
2017-06-23,102.50119310344800
2017-06-26,102.60660689655200
2017-06-27,102.14913103448300
2017-06-28,102.82950344827600
2017-06-29,102.09115517241400
2017-06-30,102.38685862069000
2017-07-03,102.96126206896600
2017-07-05,103.03356206896600
2017-07-06,102.30479310344800
2017-07-07,102.74534137931000
2017-07-10,102.69463448275900
2017-07-11,102.69108620689700
2017-07-12,103.21294827586200
2017-07-13,103.35997586206900
2017-07-14,103.76825862069000
2017-07-17,103.74232413793100
2017-07-18,103.50098275862100
2017-07-19,103.83665172413800
2017-07-20,103.72865517241400
2017-07-21,103.58445172413800
2017-07-24,103.30700344827600
2017-07-25,103.77333448275900
2017-07-26,104.22061379310300
2017-07-27,104.63067931034500
2017-07-28,104.85393793103400
2017-07-31,105.23900689655200
2017-08-01,106.03385862069000
2017-08-02,105.87062413793100
2017-08-03,105.95146206896600
2017-08-04,106.25492758620700
2017-08-07,106.41166551724100
2017-08-08,106.31152413793100
2017-08-09,106.18944137931000
2017-08-10,105.21393448275900
2017-08-11,105.31682068965500
2017-08-14,105.99426896551700
2017-08-15,106.01510689655200
2017-08-16,106.21004137931000
2017-08-17,104.91507586206900
2017-08-18,104.50992758620700
2017-08-21,104.64978965517200
2017-08-22,105.53216896551700
2017-08-23,105.2142275862070
2017-08-24,105.06032758620700
2017-08-25,105.23844482758600
2017-08-28,105.2093551724140
2017-08-29,105.57317586206900
2017-08-30,105.72485172413800
2017-08-31,105.95960000000000
2017-09-01,106.10399310344800
2017-09-05,103.66215333333300
2017-09-06,103.9168233333330
2017-09-07,103.87879
2017-09-08,103.94282666666700
2017-09-11,105.19080333333300
2017-09-12,105.48693333333300
2017-09-13,105.66301666666700
2017-09-14,105.57083000000000
2017-09-15,106.20273333333300
2017-09-18,106.48386000000000
2017-09-19,106.62919333333300
2017-09-20,106.74360666666700
2017-09-21,106.46139666666700
2017-09-22,106.41608666666700
2017-09-25,106.16965333333300
2017-09-26,106.12544666666700
2017-09-27,106.38409666666700
2017-09-28,106.55856333333300
2017-09-29,106.66489666666700
2017-10-02,107.34778333333300
2017-10-03,107.74028333333300
2017-10-04,107.82271666666700
2017-10-05,108.42226333333300
2017-10-06,108.31999666666700
2017-10-09,108.21225
2017-10-10,108.50509
2017-10-11,108.68367666666700
2017-10-12,108.53459000000000
2017-10-13,108.63490333333300
2017-10-16,109.01609333333300
2017-10-17,109.21621000000000
2017-10-18,109.97223666666700
2017-10-19,109.98234666666700
2017-10-20,110.80772333333300
2017-10-23,110.58428666666700
2017-10-24,111.38358000000000
2017-10-25,111.00051
2017-10-26,111.21069
2017-10-27,111.30688000000000
2017-10-30,110.97601000000000
2017-10-31,111.11883000000000
2017-11-01,111.41834333333300
2017-11-02,111.7981366666670
